symbol	target_address	status	section	section_offset_hex	access_extent_hex	coverage_kind	requesters	claim
DAT_00345566	0x00345566	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x86	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345567	0x00345567	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x87	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345568	0x00345568	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x88	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345569	0x00345569	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x89	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034556b	0x0034556b	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x8b	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034556c	0x0034556c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x8c	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034556e	0x0034556e	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x8e	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003455f8	0x003455f8	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x118	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003455fc	0x003455fc	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x11c	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003455fd	0x003455fd	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x11d	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345608	0x00345608	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x128	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345609	0x00345609	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x129	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034560a	0x0034560a	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x12a	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034560b	0x0034560b	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x12b	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034560c	0x0034560c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x12c	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034560d	0x0034560d	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x12d	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034560e	0x0034560e	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x12e	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345610	0x00345610	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x130	0x8	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345618	0x00345618	SECTION_BACKED_ADDRESS	.data.stage3ce.va_003454e0	0x138	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345ae8	0x00345ae8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4c0	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345ae9	0x00345ae9	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4c1	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345aea	0x00345aea	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4c2	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345aec	0x00345aec	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4c4	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345aee	0x00345aee	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4c6	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345af0	0x00345af0	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4c8	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345af2	0x00345af2	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4ca	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345af4	0x00345af4	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4cc	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345af6	0x00345af6	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4ce	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345af8	0x00345af8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4d0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345afc	0x00345afc	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4d4	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345afd	0x00345afd	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4d5	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345afe	0x00345afe	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4d6	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345aff	0x00345aff	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4d7	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b0c	0x00345b0c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4e4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b10	0x00345b10	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4e8	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b12	0x00345b12	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4ea	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b14	0x00345b14	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4ec	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b18	0x00345b18	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4f0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b1c	0x00345b1c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4f4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b20	0x00345b20	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4f8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b28	0x00345b28	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x500	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b30	0x00345b30	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x508	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b34	0x00345b34	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x50c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b38	0x00345b38	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x510		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b3c	0x00345b3c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x514		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b44	0x00345b44	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x51c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b50	0x00345b50	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x528		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b54	0x00345b54	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x52c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b58	0x00345b58	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x530	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b5c	0x00345b5c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x534	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b6c	0x00345b6c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x544	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b74	0x00345b74	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x54c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345b98	0x00345b98	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x570	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00345eec	0x00345eec	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x8c4		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00347338	0x00347338	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x1d10		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00347b38	0x00347b38	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x2510		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00347b3c	0x00347b3c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x2514		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00347b50	0x00347b50	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x2528		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00347b54	0x00347b54	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x252c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00347b58	0x00347b58	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x2530	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00348b48	0x00348b48	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x3520	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00348b58	0x00348b58	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x3530	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00348b74	0x00348b74	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x354c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00348b78	0x00348b78	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x3550	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00348bb4	0x00348bb4	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x358c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00348bcc	0x00348bcc	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x35a4		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00349b38	0x00349b38	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4510		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00349b3c	0x00349b3c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4514		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00349b50	0x00349b50	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x4528		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00349b54	0x00349b54	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x452c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034b338	0x0034b338	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x5d10		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034bb38	0x0034bb38	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00345628	0x6510		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
